,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1067,Gole Market,28.633434,77.20724,The Connaught Hotel,28.63273574411867,77.21308178020092,Miscellaneous Shop
1068,Gole Market,28.633434,77.20724,Side Wok,28.632907157973833,77.21633720556096,Chinese Restaurant
1069,Gole Market,28.633434,77.20724,Ramakrishna Ashram Marg Metro Station,28.639131194423946,77.2085666656494,Light Rail Station
1070,Gole Market,28.633434,77.20724,McDonald's,28.632365736814616,77.21648256126124,Fast Food Restaurant
1071,Gole Market,28.633434,77.20724,Appetite German bakery,28.64083923883668,77.21174241329811,Snack Place
1072,Gole Market,28.633434,77.20724,Malahotra Restaurant,28.641051838211972,77.21033320184107,Indian Restaurant
1073,Gole Market,28.633434,77.20724,Radisson Blu Marina Hotel,28.633896819447788,77.21724092960358,Hotel
1074,Gole Market,28.633434,77.20724,Madras Coffee House (since 1935),28.63176562734097,77.21646960559119,Coffee Shop
1075,Gole Market,28.633434,77.20724,Monkey Bar,28.63151670186656,77.21629239593994,Pub
1076,Gole Market,28.633434,77.20724,Metropolis Hotel / Tourist Home,28.64070258750328,77.21065447108282,Breakfast Spot
1077,Gole Market,28.633434,77.20724,Café Festa,28.64101653509604,77.21030160576831,Indian Restaurant
1078,Gole Market,28.633434,77.20724,natraj yes please,28.640664221000048,77.20944050542066,Hotel
1079,Gole Market,28.633434,77.20724,Shivaji Stadium Airport Metro,28.628858120041254,77.21138434166267,Light Rail Station
1080,Gole Market,28.633434,77.20724,Indian Coffee House,28.630755930400426,77.21605434631832,Café
1081,Gole Market,28.633434,77.20724,My Bar Lounge & Restaurant,28.632387528689907,77.21671670393215,Bar
1082,Gole Market,28.633434,77.20724,Café Coffee Day,28.631054,77.21697834826568,Coffee Shop
1083,Gole Market,28.633434,77.20724,Brown Bread Bakery,28.640883493288246,77.21228700446335,Bakery
1084,Golf Links,28.5989,77.2317,Delhi Golf Club,28.599967912739192,77.2332883430093,Golf Course
1085,Golf Links,28.5989,77.2317,The Big Chill Cafe,28.60068629868818,77.22763621585838,Italian Restaurant
1086,Golf Links,28.5989,77.2317,Khan Market | खान मार्केट (Khan Market),28.600342223094003,77.22692265405401,Market
1087,Golf Links,28.5989,77.2317,Yellow Brick Road,28.601884437159832,77.22929799913159,Restaurant
1088,Golf Links,28.5989,77.2317,Smoke House Deli,28.599850091754014,77.22689969233812,French Restaurant
1089,Golf Links,28.5989,77.2317,L'Opera,28.599784379249712,77.2261441150033,Café
1090,Golf Links,28.5989,77.2317,SODABOTTLEOPENERWALA,28.600140869804918,77.22627303643019,Irani Cafe
1091,Golf Links,28.5989,77.2317,Perch,28.599987403620787,77.22634986618046,Café
1092,Golf Links,28.5989,77.2317,Khan Chacha,28.600618250461434,77.22723729363604,Indian Restaurant
1093,Golf Links,28.5989,77.2317,Public Affair,28.600030292398554,77.22647823218283,Lounge
1094,Golf Links,28.5989,77.2317,Anokhi,28.60038050494869,77.22785872373171,Boutique
1095,Golf Links,28.5989,77.2317,"Perch, Wine And Coffee Bar",28.600058084355627,77.22640619862445,Coffee Shop
1096,Golf Links,28.5989,77.2317,Chatter House,28.600297741949557,77.22706055353349,Café
1097,Golf Links,28.5989,77.2317,La Vie,28.600448608398438,77.2269515991211,Mediterranean Restaurant
1098,Golf Links,28.5989,77.2317,The Oberoi,28.596563837437785,77.23963407238956,Hotel
1099,Golf Links,28.5989,77.2317,Good Earth,28.599638365548476,77.22644773967532,Furniture / Home Store
1100,Golf Links,28.5989,77.2317,Indian Accent,28.592025841987475,77.23800557290183,Indian Restaurant
1101,Golf Links,28.5989,77.2317,Starbucks,28.600893,77.227091,Coffee Shop
1102,Golf Links,28.5989,77.2317,Varq | वर्क,28.60454694756125,77.2237810008916,Indian Restaurant
1103,Golf Links,28.5989,77.2317,Vivanta by Taj - Ambassador,28.60169028533303,77.22900832860101,Hotel
1104,Golf Links,28.5989,77.2317,Wok In The Clouds,28.600501884081112,77.22722973943226,Indian Restaurant
1105,Golf Links,28.5989,77.2317,La Bodega,28.60027598302998,77.22765266060333,Mexican Restaurant
1106,Golf Links,28.5989,77.2317,The Blue Door Cafe,28.600067825914692,77.22658165186408,Café
1107,Golf Links,28.5989,77.2317,Mamagoto,28.60046944516079,77.22727179033413,Chinese Restaurant
1108,Golf Links,28.5989,77.2317,Town Hall,28.60018041926928,77.22695399681457,Asian Restaurant
1109,Golf Links,28.5989,77.2317,The Oberoi Patisserie and Delicatessen,28.59644315763399,77.24008370957165,Bakery
1110,Golf Links,28.5989,77.2317,Cafe Turtle,28.60015919868491,77.22723799043102,Café
1111,Golf Links,28.5989,77.2317,Choko La,28.600138794487933,77.22644666913693,Food
1112,Golf Links,28.5989,77.2317,Smokeys BBQ & Grill,28.600465001178822,77.22713597194173,BBQ Joint
1113,Golf Links,28.5989,77.2317,On The Waterfront,28.592061411987267,77.23795124764315,Hotel Bar
1114,Golf Links,28.5989,77.2317,Harry's - Singapore's Favorite Bar,28.600157893479633,77.22687756232037,Bar
1115,Golf Links,28.5989,77.2317,The Big Chill Cakery,28.599927633707107,77.22595258063774,Dessert Shop
1116,Golf Links,28.5989,77.2317,Sidewok,28.600765667334848,77.22701344517577,Asian Restaurant
1117,Golf Links,28.5989,77.2317,The Coffee Bean And Tea Leaf,28.600190716579885,77.22678658420796,Café
1118,Golf Links,28.5989,77.2317,Yellow Brick Road,28.602009147159777,77.22911007967772,Coffee Shop
1119,Golf Links,28.5989,77.2317,McDonald's,28.600607925464374,77.22778777419222,Fast Food Restaurant
1120,Golf Links,28.5989,77.2317,Boombox Cafe,28.59983612164406,77.22595710511034,Pub
1121,Golf Links,28.5989,77.2317,Baci,28.601524428890578,77.24129321579618,Italian Restaurant
1122,Golf Links,28.5989,77.2317,Taipan,28.596381599049252,77.23976220696932,Chinese Restaurant
1123,Golf Links,28.5989,77.2317,Barista,28.60056712573146,77.22767487857287,Coffee Shop
1124,Golf Links,28.5989,77.2317,Cafe Coffee Day,28.59980834776502,77.22675299743563,Café
1125,Golf Links,28.5989,77.2317,Latitude 28,28.59958791933262,77.2264117137863,Café
1126,Golf Links,28.5989,77.2317,Barcelos,28.600379573312342,77.2270068585294,Portuguese Restaurant
1127,Golf Links,28.5989,77.2317,Subway,28.5995844497909,77.22618510662795,Sandwich Place
1128,Golf Links,28.5989,77.2317,Pandara Park,28.606780562969554,77.23301872738394,Park
1129,Golf Links,28.5989,77.2317,Sidewok (With Liquor),28.599813959695307,77.22695633585137,Chinese Restaurant
1130,Golf Links,28.5989,77.2317,The Kitchen,28.599850861853835,77.22638309121834,Eastern European Restaurant
1131,Golf Links,28.5989,77.2317,InSomnia,28.601612364203906,77.22939825000003,Bar
1132,Golf Links,28.5989,77.2317,Larry's China,28.601760878492893,77.22919615380913,Chinese Restaurant
1133,Golf Links,28.5989,77.2317,Out Of The Box,28.59976426966226,77.22611012100371,Bar
1134,Golf Links,28.5989,77.2317,Pandara Rd Local Park,28.60352005138293,77.23158001899719,Park
1135,Golf Links,28.5989,77.2317,24 SEVEN,28.60234024296477,77.23722509336515,Convenience Store
1136,Golf Links,28.5989,77.2317,The Oberoi - Threesixty°,28.59651300047563,77.23947968450324,Restaurant
1137,Golf Links,28.5989,77.2317,360,28.596600241631478,77.2396087842656,Restaurant
1138,Golf Links,28.5989,77.2317,Burberry,28.596384,77.239585,Design Studio
1139,Golf Links,28.5989,77.2317,Mother Dairy,28.606117743868555,77.22829237273004,Ice Cream Shop
1140,Golf Links,28.5989,77.2317,Sundar Nagar Market,28.602366550155676,77.24068086813402,Gaming Cafe
1141,Golf Links,28.5989,77.2317,Kamal Restaurant,28.60235,77.240698,Indian Restaurant
1142,Golf Links,28.5989,77.2317,Sunder Nagar,28.6022821763985,77.24079874063452,Indian Restaurant
1143,Golf Links,28.5989,77.2317,Bombay Bhel Puri counter - Sunder Nagar,28.602452,77.240743,Snack Place
1144,Golf Links,28.5989,77.2317,Nathu's,28.60247264877011,77.24077067576414,Indian Restaurant
1145,Golf Links,28.5989,77.2317,Spaghetti Kitchen,28.602428406122005,77.24107377601055,Italian Restaurant
1146,INA Colony,28.576737,77.214896,Dilli Haat | दिल्ली हाट (Dilli Haat),28.573132169480406,77.20880977789854,Market
1147,INA Colony,28.576737,77.214896,Thyagraj Sports Complex,28.57752844755504,77.21815944676437,Athletics & Sports
1148,INA Colony,28.576737,77.214896,Chidambaram's New Madras Hotel,28.580657473052533,77.22094271197862,Indian Restaurant
1149,INA Colony,28.576737,77.214896,Nagaland Stall,28.57307015,77.20652094808611,Restaurant
1150,INA Colony,28.576737,77.214896,China Doll,28.56840481252886,77.21769347968372,Chinese Restaurant
1151,INA Colony,28.576737,77.214896,Domino's Pizza,28.57,77.22,Pizza Place
1152,INA Colony,28.576737,77.214896,Hot Chimney,28.58370160693686,77.22057434083216,Indian Restaurant
1153,INA Colony,28.576737,77.214896,INA Metro Station,28.574082597586237,77.20929622650146,Train Station
1154,INA Colony,28.576737,77.214896,Bengali Sweets,28.569537550088498,77.22094000628562,Indian Restaurant
1155,INA Colony,28.576737,77.214896,Costa Coffee,28.569475,77.220533,Coffee Shop
1156,INA Colony,28.576737,77.214896,Padma Bazaar,28.58131671228028,77.21214103181967,Antique Shop
1157,INA Colony,28.576737,77.214896,Safdarjung Airport,28.582953473649255,77.21125396341911,Airport
1158,INA Colony,28.576737,77.214896,Marks & Spencer,28.568992007248802,77.21611591484667,Clothing Store
1159,Khan Market,28.600342,77.22691999999998,The Big Chill Cafe,28.60068629868818,77.22763621585838,Italian Restaurant
1160,Khan Market,28.600342,77.22691999999998,Khan Market | खान मार्केट (Khan Market),28.600342223094003,77.22692265405401,Market
1161,Khan Market,28.600342,77.22691999999998,L'Opera,28.599784379249712,77.2261441150033,Café
1162,Khan Market,28.600342,77.22691999999998,SODABOTTLEOPENERWALA,28.600140869804918,77.22627303643019,Irani Cafe
1163,Khan Market,28.600342,77.22691999999998,Perch,28.599987403620787,77.22634986618046,Café
1164,Khan Market,28.600342,77.22691999999998,Smoke House Deli,28.599850091754014,77.22689969233812,French Restaurant
1165,Khan Market,28.600342,77.22691999999998,Public Affair,28.600030292398554,77.22647823218283,Lounge
1166,Khan Market,28.600342,77.22691999999998,"Perch, Wine And Coffee Bar",28.600058084355627,77.22640619862445,Coffee Shop
1167,Khan Market,28.600342,77.22691999999998,Khan Chacha,28.600618250461434,77.22723729363604,Indian Restaurant
1168,Khan Market,28.600342,77.22691999999998,Yellow Brick Road,28.601884437159832,77.22929799913159,Restaurant
1169,Khan Market,28.600342,77.22691999999998,Anokhi,28.60038050494869,77.22785872373171,Boutique
1170,Khan Market,28.600342,77.22691999999998,Varq | वर्क,28.60454694756125,77.2237810008916,Indian Restaurant
1171,Khan Market,28.600342,77.22691999999998,Good Earth,28.599638365548476,77.22644773967532,Furniture / Home Store
1172,Khan Market,28.600342,77.22691999999998,La Vie,28.600448608398438,77.2269515991211,Mediterranean Restaurant
1173,Khan Market,28.600342,77.22691999999998,Chatter House,28.600297741949557,77.22706055353349,Café
1174,Khan Market,28.600342,77.22691999999998,Starbucks,28.600893,77.227091,Coffee Shop
1175,Khan Market,28.600342,77.22691999999998,Delhi Golf Club,28.599967912739192,77.2332883430093,Golf Course
1176,Khan Market,28.600342,77.22691999999998,Wok In The Clouds,28.600501884081112,77.22722973943226,Indian Restaurant
1177,Khan Market,28.600342,77.22691999999998,Machan,28.604657359815082,77.22370647084422,Restaurant
1178,Khan Market,28.600342,77.22691999999998,La Bodega,28.60027598302998,77.22765266060333,Mexican Restaurant
1179,Khan Market,28.600342,77.22691999999998,The Blue Door Cafe,28.600067825914692,77.22658165186408,Café
1180,Khan Market,28.600342,77.22691999999998,Wasabi by Morimoto,28.604580465233415,77.22367224522354,Japanese Restaurant
1181,Khan Market,28.600342,77.22691999999998,Vivanta by Taj - Ambassador,28.60169028533303,77.22900832860101,Hotel
1182,Khan Market,28.600342,77.22691999999998,Town Hall,28.60018041926928,77.22695399681457,Asian Restaurant
1183,Khan Market,28.600342,77.22691999999998,Choko La,28.600138794487933,77.22644666913693,Food
1184,Khan Market,28.600342,77.22691999999998,Mamagoto,28.60046944516079,77.22727179033413,Chinese Restaurant
1185,Khan Market,28.600342,77.22691999999998,Gulati Restaurant,28.608010137218567,77.22998865890446,Indian Restaurant
1186,Khan Market,28.600342,77.22691999999998,Cafe Turtle,28.60015919868491,77.22723799043102,Café
1187,Khan Market,28.600342,77.22691999999998,Smokeys BBQ & Grill,28.600465001178822,77.22713597194173,BBQ Joint
1188,Khan Market,28.600342,77.22691999999998,The Big Chill Cakery,28.599927633707107,77.22595258063774,Dessert Shop
1189,Khan Market,28.600342,77.22691999999998,Harry's - Singapore's Favorite Bar,28.600157893479633,77.22687756232037,Bar
1190,Khan Market,28.600342,77.22691999999998,Sidewok,28.600765667334848,77.22701344517577,Asian Restaurant
1191,Khan Market,28.600342,77.22691999999998,Ricks,28.60459984359947,77.22371413090666,Hotel Bar
1192,Khan Market,28.600342,77.22691999999998,The Coffee Bean And Tea Leaf,28.600190716579885,77.22678658420796,Café
1193,Khan Market,28.600342,77.22691999999998,Yellow Brick Road,28.602009147159777,77.22911007967772,Coffee Shop
1194,Khan Market,28.600342,77.22691999999998,Havemore,28.608032799884363,77.22994997865756,Indian Restaurant
1195,Khan Market,28.600342,77.22691999999998,Boombox Cafe,28.59983612164406,77.22595710511034,Pub
1196,Khan Market,28.600342,77.22691999999998,Chicken Inn,28.607891404129532,77.2297518915048,Indian Restaurant
1197,Khan Market,28.600342,77.22691999999998,McDonald's,28.600607925464374,77.22778777419222,Fast Food Restaurant
1198,Khan Market,28.600342,77.22691999999998,Barista,28.60056712573146,77.22767487857287,Coffee Shop
1199,Khan Market,28.600342,77.22691999999998,Cafe Coffee Day,28.59980834776502,77.22675299743563,Café
1200,Khan Market,28.600342,77.22691999999998,Latitude 28,28.59958791933262,77.2264117137863,Café
1201,Khan Market,28.600342,77.22691999999998,Ichiban,28.608002403345424,77.22979679951833,Chinese Restaurant
1202,Khan Market,28.600342,77.22691999999998,Barcelos,28.600379573312342,77.2270068585294,Portuguese Restaurant
1203,Khan Market,28.600342,77.22691999999998,Subway,28.5995844497909,77.22618510662795,Sandwich Place
1204,Khan Market,28.600342,77.22691999999998,Krishna Di Kulfi,28.607997,77.230003,Ice Cream Shop
1205,Khan Market,28.600342,77.22691999999998,Pandara Road Market,28.608014091537534,77.22998525244795,Food & Drink Shop
1206,Khan Market,28.600342,77.22691999999998,Sidewok (With Liquor),28.599813959695307,77.22695633585137,Chinese Restaurant
1207,Khan Market,28.600342,77.22691999999998,The Kitchen,28.599850861853835,77.22638309121834,Eastern European Restaurant
1208,Khan Market,28.600342,77.22691999999998,Out Of The Box,28.59976426966226,77.22611012100371,Bar
1209,Khan Market,28.600342,77.22691999999998,Pandara Park,28.606780562969554,77.23301872738394,Park
1210,Khan Market,28.600342,77.22691999999998,Larry's China,28.601760878492893,77.22919615380913,Chinese Restaurant
1211,Khan Market,28.600342,77.22691999999998,InSomnia,28.601612364203906,77.22939825000003,Bar
1212,Khan Market,28.600342,77.22691999999998,Pandara Rd Local Park,28.60352005138293,77.23158001899719,Park
1213,Khan Market,28.600342,77.22691999999998,Pindi Restaurant,28.608018528891723,77.2298963114413,Restaurant
1214,Khan Market,28.600342,77.22691999999998,Pandara Rd,28.607999832217057,77.22989797242407,Indian Restaurant
1215,Khan Market,28.600342,77.22691999999998,Pandara Paan Waala,28.608008389741176,77.22986977495701,Smoke Shop
1216,Khan Market,28.600342,77.22691999999998,Jade,28.600383802307814,77.21678961059109,Chinese Restaurant
1217,Laxmibai Nagar,28.66667,77.21667,Tis Hazari Metro Station,28.66735724015715,77.21624851226807,Light Rail Station
1218,Laxmibai Nagar,28.66667,77.21667,Choley Kulchey Wala,28.661101478156155,77.2122027894986,Food Truck
1219,Laxmibai Nagar,28.66667,77.21667,"Canteen,Delhi University",28.666967089910766,77.2088004547849,Fast Food Restaurant
1220,Laxmibai Nagar,28.66667,77.21667,Pulbangsh metro station,28.66641586680745,77.2074294090271,Metro Station
1221,Laxmibai Nagar,28.66667,77.21667,cloth market,28.659148604336178,77.22208360266256,Clothing Store
1222,Pragati Maidan,28.61682,77.24369,National Crafts Museum | राष्ट्रीय शिल्प संग्रहालय,28.613597975376898,77.24203920122947,Art Museum
1223,Pragati Maidan,28.61682,77.24369,Café Lota,28.613176514059944,77.24207084847977,Café
1224,Pragati Maidan,28.61682,77.24369,Purana Quila,28.61274224468718,77.24032724992529,History Museum
1225,Pragati Maidan,28.61682,77.24369,Major Dhyan Chand National Stadium | मेजर ध्यानचंद नेशनल स्टेडियम,28.612667019403407,77.23784066653374,Hockey Arena
1226,Pragati Maidan,28.61682,77.24369,Costa Coffee,28.617320667850546,77.24580540655235,Coffee Shop
1227,Pragati Maidan,28.61682,77.24369,Pragati maidan - Hall No 8,28.61883250205261,77.24347609853702,Art Gallery
1228,Pragati Maidan,28.61682,77.24369,"32nd India International Trade Fair, Pragati Maidan",28.619173255058847,77.24418331499595,Flea Market
1229,Pragati Maidan,28.61682,77.24369,National Science Center,28.612950822223855,77.24569916725159,Museum
1230,Pragati Maidan,28.61682,77.24369,national sports club of india,28.616065189636103,77.24009711687036,Pool
1231,Pragati Maidan,28.61682,77.24369,Crafts Village Pragati Maidan,28.612928254253557,77.24187642660154,Historic Site
1232,Pragati Maidan,28.61682,77.24369,Indraprastha Metro Station,28.620315889062766,77.25019454956055,Light Rail Station
1233,Pragati Maidan,28.61682,77.24369,Turant,28.620974,77.237221,Chinese Restaurant
1234,Pragati Maidan,28.61682,77.24369,Abix's Crib,28.620314,77.235682,Furniture / Home Store
1235,Pragati Maidan,28.61682,77.24369,Le Meridien Hotel,28.624483530681054,77.23997924366822,Hotel
1236,Brij Puri,28.66667,77.21667,Tis Hazari Metro Station,28.66735724015715,77.21624851226807,Light Rail Station
1237,Brij Puri,28.66667,77.21667,Choley Kulchey Wala,28.661101478156155,77.2122027894986,Food Truck
